ID,TOTAL,TOTAL_DEM,TOTAL_REP,TOTAL_REG,WHITE,WHITE_DEM,WHITE_REP,WHITE_REG,BLACK,BLACK_DEM,BLACK_REP,BLACK_REG,HISPANIC,HISPANIC_DEM,HISPANIC_REP,HISPANIC_REG,ASIAN,ASIAN_DEM,ASIAN_REP,ASIAN_REG,OTHER,OTHER_DEM,OTHER_REP,OTHER_REG,TOTAL_DEM_PER,TOTAL_REP_PER,WHITE_PER,WHITE_DEM_PER,WHITE_REP_PER,BLACK_PER,BLACK_DEM_PER,BLACK_REP_PER,HISPANIC_PER,HISPANIC_DEM_PER,HISPANIC_REP_PER,ASIAN_PER,ASIAN_DEM_PER,ASIAN_REP_PER,OTHER_PER,OTHER_DEM_PER,OTHER_REP_PER,DISTRICT
CLARKE-:-2A,1957,1309,257,1566,568,195,204,399,1038,1015,23,1038,261,58,13,71,10,5,2,7,80,36,15,51,0.835887611749681,0.164112388250319,0.254789272030651,0.488721804511278,0.511278195488722,0.662835249042146,0.977842003853565,0.0221579961464355,0.045338441890166,0.816901408450704,0.183098591549296,0.00446998722860792,0.714285714285714,0.285714285714286,0.0325670498084291,0.705882352941177,0.294117647058824,10
CLARKE-:-2B,2337,1399,203,1602,967,331,146,477,975,957,18,975,165,40,15,55,20,5,1,6,210,66,23,89,0.873283395755306,0.126716604244694,0.297752808988764,0.693920335429769,0.306079664570231,0.608614232209738,0.981538461538462,0.0184615384615385,0.0343320848938827,0.727272727272727,0.272727272727273,0.00374531835205993,0.833333333333333,0.166666666666667,0.0555555555555556,0.741573033707865,0.258426966292135,10
CLARKE-:-2C,1142,968,41,1009,213,109,19,128,853,834,19,853,24,5,1,6,4,2,0,2,48,18,2,20,0.959365708622398,0.0406342913776016,0.126858275520317,0.8515625,0.1484375,0.845391476709614,0.977725674091442,0.022274325908558,0.00594648166501487,0.833333333333333,0.166666666666667,0.00198216055500496,1,0,0.0198216055500496,0.9,0.1,10
CLARKE-:-3A,1859,848,246,1094,1150,372,216,588,395,390,5,395,66,16,3,19,53,12,0,12,195,58,22,80,0.775137111517367,0.224862888482633,0.537477148080439,0.63265306122449,0.36734693877551,0.361060329067642,0.987341772151899,0.0126582278481013,0.0173674588665448,0.842105263157895,0.157894736842105,0.0109689213893967,1,0,0.0731261425959781,0.725,0.275,10
CLARKE-:-3B,2325,958,157,1115,1302,394,129,523,459,451,8,459,163,31,2,33,114,12,0,12,287,70,18,88,0.859192825112108,0.140807174887892,0.469058295964126,0.753346080305927,0.246653919694073,0.411659192825112,0.982570806100218,0.0174291938997821,0.0295964125560538,0.939393939393939,0.0606060606060606,0.010762331838565,1,0,0.0789237668161435,0.795454545454545,0.204545454545455,10
CLARKE-:-4A,1456,873,299,1172,729,296,252,548,518,507,11,518,114,32,13,45,12,4,2,6,83,34,21,55,0.744880546075085,0.255119453924915,0.467576791808874,0.54014598540146,0.45985401459854,0.4419795221843,0.978764478764479,0.0212355212355212,0.0383959044368601,0.711111111111111,0.288888888888889,0.00511945392491468,0.666666666666667,0.333333333333333,0.0469283276450512,0.618181818181818,0.381818181818182,10
CLARKE-:-4B,2107,791,585,1376,1577,531,508,1039,131,128,3,131,124,41,15,56,57,15,3,18,218,76,56,132,0.574854651162791,0.425145348837209,0.755087209302326,0.51106833493744,0.48893166506256,0.095203488372093,0.977099236641221,0.0229007633587786,0.0406976744186047,0.732142857142857,0.267857142857143,0.0130813953488372,0.833333333333333,0.166666666666667,0.0959302325581395,0.575757575757576,0.424242424242424,10
CLARKE-:-5A,2185,1475,336,1811,1212,715,266,981,577,564,13,577,137,50,15,65,35,22,0,22,224,124,42,166,0.814467145223633,0.185532854776367,0.541689674213142,0.728848114169215,0.271151885830785,0.318608503589177,0.977469670710572,0.0225303292894281,0.0358917725013805,0.769230769230769,0.230769230769231,0.0121479845389288,1,0,0.0916620651573716,0.746987951807229,0.253012048192771,10
CLARKE-:-5B,2086,1157,559,1716,1307,596,475,1071,438,422,16,438,151,60,13,73,24,11,0,11,166,68,55,123,0.674242424242424,0.325757575757576,0.624125874125874,0.556489262371615,0.443510737628385,0.255244755244755,0.963470319634703,0.0365296803652968,0.0425407925407925,0.821917808219178,0.178082191780822,0.00641025641025641,1,0,0.0716783216783217,0.552845528455285,0.447154471544715,10
CLARKE-:-5C,2166,1505,258,1763,1672,1139,227,1366,167,158,9,167,74,43,1,44,40,27,0,27,213,138,21,159,0.853658536585366,0.146341463414634,0.774815655133296,0.833821376281113,0.166178623718887,0.0947249007373795,0.946107784431138,0.0538922155688623,0.0249574588769144,0.977272727272727,0.0227272727272727,0.0153148043108338,1,0,0.0901871809415769,0.867924528301887,0.132075471698113,10
CLARKE-:-5D,2858,1665,604,2269,1251,479,499,978,1017,989,28,1017,379,106,31,137,38,14,4,18,173,77,42,119,0.733803437637726,0.266196562362274,0.431026884089907,0.489775051124744,0.510224948875256,0.44821507271926,0.972468043264503,0.0275319567354966,0.0603790215954165,0.773722627737226,0.226277372262774,0.00793301013662406,0.777777777777778,0.222222222222222,0.0524460114587924,0.647058823529412,0.352941176470588,10
CLARKE-:-6A,2934,1565,824,2389,1485,474,677,1151,972,952,20,972,185,44,28,72,51,14,7,21,241,81,92,173,0.655085809962327,0.344914190037673,0.481791544579322,0.411815812337098,0.588184187662902,0.406864796986187,0.979423868312757,0.0205761316872428,0.0301381331100879,0.611111111111111,0.388888888888889,0.00879028882377564,0.666666666666667,0.333333333333333,0.0724152365006279,0.468208092485549,0.531791907514451,10
CLARKE-:-6B,3028,1367,1027,2394,2033,747,861,1608,468,450,18,468,146,52,30,82,77,20,11,31,304,98,107,205,0.571010860484545,0.428989139515455,0.671679197994987,0.46455223880597,0.53544776119403,0.195488721804511,0.961538461538462,0.0384615384615385,0.0342522974101921,0.634146341463415,0.365853658536585,0.0129490392648287,0.645161290322581,0.354838709677419,0.0856307435254804,0.478048780487805,0.521951219512195,10
CLARKE-:-6C,2973,1251,916,2167,1969,610,775,1385,483,462,21,483,144,53,23,76,60,22,5,27,317,104,92,196,0.577295800646055,0.422704199353946,0.639132441162898,0.44043321299639,0.55956678700361,0.222888786340563,0.956521739130435,0.0434782608695652,0.0350715274573143,0.697368421052632,0.302631578947368,0.0124596215966774,0.814814814814815,0.185185185185185,0.0904476234425473,0.530612244897959,0.469387755102041,10
CLARKE-:-7A,2747,1195,910,2105,1890,666,777,1443,366,352,14,366,137,51,12,63,73,20,9,29,281,106,98,204,0.567695961995249,0.432304038004751,0.685510688836105,0.461538461538462,0.538461538461538,0.173871733966746,0.961748633879781,0.0382513661202186,0.0299287410926366,0.80952380952381,0.19047619047619,0.0137767220902613,0.689655172413793,0.310344827586207,0.0969121140142518,0.519607843137255,0.480392156862745,10
CLARKE-:-7B,2323,1200,667,1867,1537,618,580,1198,411,399,12,411,105,51,9,60,30,11,4,15,240,121,62,183,0.642742367434387,0.357257632565613,0.641671130155329,0.515859766277129,0.484140233722871,0.220139260846277,0.970802919708029,0.0291970802919708,0.0321371183717193,0.85,0.15,0.00803427959292983,0.733333333333333,0.266666666666667,0.098018211033744,0.66120218579235,0.33879781420765,10
CLARKE-:-7C,1795,773,407,1180,1279,504,354,858,160,159,1,160,108,36,8,44,48,10,4,14,200,64,40,104,0.655084745762712,0.344915254237288,0.727118644067797,0.587412587412587,0.412587412587413,0.135593220338983,0.99375,0.00625,0.0372881355932203,0.818181818181818,0.181818181818182,0.011864406779661,0.714285714285714,0.285714285714286,0.088135593220339,0.615384615384615,0.384615384615385,10
CLARKE-:-8A,2023,990,294,1284,1224,428,248,676,455,450,5,455,113,24,9,33,40,10,3,13,191,78,29,107,0.771028037383178,0.228971962616822,0.526479750778816,0.633136094674556,0.366863905325444,0.354361370716511,0.989010989010989,0.010989010989011,0.0257009345794393,0.727272727272727,0.272727272727273,0.0101246105919003,0.769230769230769,0.230769230769231,0.0833333333333333,0.728971962616822,0.271028037383178,10
CLARKE-:-8B,1396,840,257,1097,869,430,218,648,304,297,7,304,85,32,9,41,18,11,2,13,120,70,21,91,0.765724703737466,0.234275296262534,0.590701914311759,0.66358024691358,0.33641975308642,0.277119416590702,0.976973684210526,0.0230263157894737,0.0373746581586144,0.780487804878049,0.219512195121951,0.0118505013673655,0.846153846153846,0.153846153846154,0.0829535095715588,0.769230769230769,0.230769230769231,10
CLARKE-:-8C,2354,1158,504,1662,1637,733,414,1147,234,229,5,234,122,55,17,72,101,27,14,41,260,114,54,168,0.696750902527076,0.303249097472924,0.690132370637786,0.639058413251962,0.360941586748038,0.140794223826715,0.978632478632479,0.0213675213675214,0.0433212996389892,0.763888888888889,0.236111111111111,0.0246690734055355,0.658536585365854,0.341463414634146,0.101083032490975,0.678571428571429,0.321428571428571,10
CLAY-:-BLUFFTON,201,89,90,179,115,17,77,94,72,71,1,72,0,0,0,0,0,0,0,0,14,1,12,13,0.497206703910615,0.502793296089386,0.525139664804469,0.180851063829787,0.819148936170213,0.402234636871508,0.986111111111111,0.0138888888888889,0,0,0,0,0,0,0.0726256983240224,0.0769230769230769,0.923076923076923,2
CLAY-:-COURT HOUSE,258,206,43,249,58,15,37,52,189,186,3,189,1,0,1,1,2,0,2,2,8,5,0,5,0.827309236947791,0.172690763052209,0.208835341365462,0.288461538461538,0.711538461538462,0.759036144578313,0.984126984126984,0.0158730158730159,0.00401606425702811,0,1,0.00803212851405622,0,1,0.0200803212851406,1,0,2
CLAY-:-DAYS CROSS ROAD,310,115,156,271,194,23,139,162,99,91,8,99,7,1,3,4,1,0,1,1,9,0,5,5,0.424354243542435,0.575645756457565,0.597785977859779,0.141975308641975,0.858024691358025,0.365313653136531,0.919191919191919,0.0808080808080808,0.014760147601476,0.25,0.75,0.003690036900369,0,1,0.018450184501845,0,1,2
CLAY-:-OLD HEAD START,344,200,110,310,148,18,98,116,185,181,4,185,1,0,1,1,0,0,0,0,10,1,7,8,0.645161290322581,0.354838709677419,0.374193548387097,0.155172413793103,0.844827586206897,0.596774193548387,0.978378378378378,0.0216216216216216,0.0032258064516129,0,1,0,0,0,0.0258064516129032,0.125,0.875,2
CLAY-:-ZETTO,240,175,47,222,71,15,39,54,161,158,3,161,2,1,0,1,0,0,0,0,6,1,5,6,0.788288288288288,0.211711711711712,0.243243243243243,0.277777777777778,0.722222222222222,0.725225225225225,0.981366459627329,0.0186335403726708,0.0045045045045045,1,0,0,0,0,0.027027027027027,0.166666666666667,0.833333333333333,2
CLAYTON-:-ELLENWOOD 1,2107,1909,65,1974,67,15,26,41,1882,1854,28,1882,85,25,1,26,36,4,4,8,37,11,6,17,0.967071935157042,0.0329280648429585,0.0207700101317123,0.365853658536585,0.634146341463415,0.95339412360689,0.985122210414453,0.0148777895855473,0.0131712259371834,0.961538461538462,0.0384615384615385,0.00405268490374873,0.5,0.5,0.00861195542046606,0.647058823529412,0.352941176470588,13
CLAYTON-:-ELLENWOOD 2,2361,2165,84,2249,111,49,34,83,2113,2075,38,2113,84,17,3,20,11,3,2,5,42,21,7,28,0.96265006669631,0.0373499333036905,0.0369052912405514,0.590361445783133,0.409638554216867,0.939528679413073,0.982016090866067,0.0179839091339328,0.00889284126278346,0.85,0.15,0.00222321031569586,0.6,0.4,0.0124499777678968,0.75,0.25,13
CLAYTON-:-FOREST PARK 1,1513,1093,147,1240,215,67,95,162,971,953,18,971,219,50,11,61,70,12,15,27,38,11,8,19,0.881451612903226,0.118548387096774,0.130645161290323,0.41358024691358,0.58641975308642,0.783064516129032,0.981462409886715,0.0185375901132853,0.0491935483870968,0.819672131147541,0.180327868852459,0.0217741935483871,0.444444444444444,0.555555555555556,0.0153225806451613,0.578947368421053,0.421052631578947,5
CLAYTON-:-FOREST PARK 2,1380,1001,113,1114,177,57,70,127,899,879,20,899,226,48,11,59,49,5,8,13,29,12,4,16,0.898563734290844,0.101436265709156,0.114003590664273,0.448818897637795,0.551181102362205,0.807001795332137,0.977753058954394,0.0222469410456062,0.0529622980251347,0.813559322033898,0.186440677966102,0.0116696588868941,0.384615384615385,0.615384615384615,0.0143626570915619,0.75,0.25,5
CLAYTON-:-FOREST PARK 3,1428,1042,130,1172,191,50,81,131,933,916,17,933,200,41,8,49,60,20,13,33,44,15,11,26,0.889078498293515,0.110921501706485,0.111774744027304,0.381679389312977,0.618320610687023,0.796075085324232,0.981779206859593,0.0182207931404073,0.0418088737201365,0.836734693877551,0.163265306122449,0.0281569965870307,0.606060606060606,0.393939393939394,0.0221843003412969,0.576923076923077,0.423076923076923,5
CLAYTON-:-FOREST PARK 4,1016,561,149,710,193,62,88,150,437,432,5,437,173,36,15,51,172,16,27,43,41,15,14,29,0.790140845070423,0.209859154929577,0.211267605633803,0.413333333333333,0.586666666666667,0.615492957746479,0.988558352402746,0.011441647597254,0.071830985915493,0.705882352941177,0.294117647058824,0.0605633802816901,0.372093023255814,0.627906976744186,0.0408450704225352,0.517241379310345,0.482758620689655,5
CLAYTON-:-FOREST PARK 5,1804,1273,123,1396,220,72,77,149,1130,1111,19,1130,285,56,7,63,100,14,6,20,69,20,14,34,0.91189111747851,0.08810888252149,0.106733524355301,0.483221476510067,0.516778523489933,0.80945558739255,0.983185840707965,0.0168141592920354,0.0451289398280802,0.888888888888889,0.111111111111111,0.0143266475644699,0.7,0.3,0.0243553008595989,0.588235294117647,0.411764705882353,5
CLAYTON-:-FOREST PARK 6,815,456,131,587,147,42,81,123,371,359,12,371,91,15,1,16,175,28,29,57,31,12,8,20,0.776831345826235,0.223168654173765,0.20954003407155,0.341463414634146,0.658536585365854,0.632027257240205,0.967654986522911,0.032345013477089,0.0272572402044293,0.9375,0.0625,0.0971039182282794,0.491228070175439,0.508771929824561,0.0340715502555366,0.6,0.4,5
CLAYTON-:-JONESBORO 1,1954,1785,89,1874,108,40,37,77,1743,1711,32,1743,64,15,8,23,11,7,2,9,28,12,10,22,0.952508004268943,0.0474919957310566,0.0410885805763074,0.519480519480519,0.480519480519481,0.930096051227321,0.981640849110729,0.0183591508892714,0.012273212379936,0.652173913043478,0.347826086956522,0.0048025613660619,0.777777777777778,0.222222222222222,0.0117395944503735,0.545454545454545,0.454545454545455,5
CLAYTON-:-JONESBORO 10,1600,1371,92,1463,140,39,58,97,1319,1295,24,1319,97,25,7,32,18,2,1,3,26,10,2,12,0.937115516062885,0.0628844839371155,0.0663021189336979,0.402061855670103,0.597938144329897,0.901572112098428,0.98180439727066,0.0181956027293404,0.0218728639781271,0.78125,0.21875,0.00205058099794942,0.666666666666667,0.333333333333333,0.00820232399179768,0.833333333333333,0.166666666666667,13
CLAYTON-:-JONESBORO 11,1642,1285,203,1488,253,75,134,209,1187,1161,26,1187,103,25,12,37,52,7,13,20,47,17,18,35,0.863575268817204,0.136424731182796,0.140456989247312,0.358851674641148,0.641148325358852,0.797715053763441,0.978096040438079,0.0219039595619208,0.0248655913978495,0.675675675675676,0.324324324324324,0.0134408602150538,0.35,0.65,0.0235215053763441,0.485714285714286,0.514285714285714,13
CLAYTON-:-JONESBORO 12,1412,1310,45,1355,72,31,23,54,1251,1235,16,1251,62,26,1,27,5,3,1,4,22,15,4,19,0.966789667896679,0.033210332103321,0.0398523985239852,0.574074074074074,0.425925925925926,0.923247232472325,0.987210231814548,0.0127897681854516,0.0199261992619926,0.962962962962963,0.037037037037037,0.0029520295202952,0.75,0.25,0.0140221402214022,0.789473684210526,0.210526315789474,5
CLAYTON-:-JONESBORO 13,1452,1253,113,1366,132,42,66,108,1213,1188,25,1213,54,14,5,19,20,5,2,7,33,4,15,19,0.917276720351391,0.0827232796486091,0.0790629575402636,0.388888888888889,0.611111111111111,0.887994143484627,0.979389942291838,0.0206100577081616,0.013909224011713,0.736842105263158,0.263157894736842,0.00512445095168375,0.714285714285714,0.285714285714286,0.013909224011713,0.210526315789474,0.789473684210526,13
CLAYTON-:-JONESBORO 14,2859,2193,449,2642,571,171,322,493,1987,1932,55,1987,148,49,21,70,54,6,7,13,99,35,44,79,0.830052990158971,0.16994700984103,0.186601059803179,0.346855983772819,0.653144016227181,0.752081756245269,0.972320080523402,0.0276799194765979,0.0264950794852385,0.7,0.3,0.00492051476154429,0.461538461538462,0.538461538461538,0.0299015897047691,0.443037974683544,0.556962025316456,13
CLAYTON-:-JONESBORO 15,1207,1013,68,1081,98,20,44,64,969,957,12,969,89,18,5,23,22,4,1,5,29,14,6,20,0.937095282146161,0.062904717853839,0.059204440333025,0.3125,0.6875,0.896392229417206,0.987616099071207,0.0123839009287926,0.0212765957446809,0.782608695652174,0.217391304347826,0.00462534690101758,0.8,0.2,0.0185013876040703,0.7,0.3,5
CLAYTON-:-JONESBORO 16,1352,1149,89,1238,105,25,57,82,1105,1087,18,1105,94,24,2,26,15,1,4,5,33,12,8,20,0.9281098546042,0.0718901453957997,0.0662358642972536,0.304878048780488,0.695121951219512,0.892568659127625,0.983710407239819,0.016289592760181,0.0210016155088853,0.923076923076923,0.0769230769230769,0.00403877221324717,0.2,0.8,0.0161550888529887,0.6,0.4,5
CLAYTON-:-JONESBORO 17,1513,1354,53,1407,79,31,25,56,1311,1290,21,1311,84,24,3,27,19,5,1,6,20,4,3,7,0.962331201137171,0.0376687988628287,0.0398009950248756,0.553571428571429,0.446428571428571,0.931769722814499,0.983981693363844,0.0160183066361556,0.0191897654584222,0.888888888888889,0.111111111111111,0.00426439232409382,0.833333333333333,0.166666666666667,0.00497512437810945,0.571428571428571,0.428571428571429,5
CLAYTON-:-JONESBORO 18,2063,1763,128,1891,185,64,72,136,1667,1634,33,1667,86,20,6,26,60,11,7,18,65,34,10,44,0.932310946589106,0.0676890534108937,0.0719196192490746,0.470588235294118,0.529411764705882,0.881544156530936,0.980203959208158,0.0197960407918416,0.0137493389740878,0.769230769230769,0.230769230769231,0.00951877313590693,0.611111111111111,0.388888888888889,0.0232681121099947,0.772727272727273,0.227272727272727,5
CLAYTON-:-JONESBORO 19,1976,1773,89,1862,107,27,48,75,1729,1700,29,1729,93,31,5,36,6,2,2,4,41,13,5,18,0.952201933404941,0.0477980665950591,0.0402792696025779,0.36,0.64,0.928571428571429,0.983227299016773,0.0167727009832273,0.0193340494092374,0.861111111111111,0.138888888888889,0.00214822771213749,0.5,0.5,0.00966702470461869,0.722222222222222,0.277777777777778,5
CLAYTON-:-JONESBORO 2,1072,1005,27,1032,18,12,0,12,996,976,20,996,27,6,2,8,22,4,5,9,9,7,0,7,0.973837209302326,0.0261627906976744,0.0116279069767442,1,0,0.965116279069768,0.979919678714859,0.0200803212851406,0.00775193798449612,0.75,0.25,0.00872093023255814,0.444444444444444,0.555555555555556,0.00678294573643411,1,0,5
CLAYTON-:-JONESBORO 20,1583,1473,45,1518,61,23,20,43,1430,1414,16,1430,59,21,5,26,9,1,1,2,24,14,3,17,0.970355731225296,0.0296442687747036,0.0283267457180501,0.534883720930233,0.465116279069767,0.942028985507246,0.988811188811189,0.0111888111888112,0.0171277997364954,0.807692307692308,0.192307692307692,0.00131752305665349,0.5,0.5,0.0111989459815547,0.823529411764706,0.176470588235294,5
CLAYTON-:-JONESBORO 21,2317,2098,83,2181,99,40,33,73,2027,2004,23,2027,91,19,11,30,50,6,9,15,50,29,7,36,0.961944062356717,0.0380559376432829,0.0334708849151765,0.547945205479452,0.452054794520548,0.929390187987162,0.988653182042427,0.0113468179575728,0.0137551581843191,0.633333333333333,0.366666666666667,0.00687757909215956,0.4,0.6,0.0165061898211829,0.805555555555556,0.194444444444444,13
CLAYTON-:-JONESBORO 22,985,827,61,888,96,36,36,72,780,767,13,780,64,15,6,21,26,1,4,5,19,8,2,10,0.931306306306306,0.0686936936936937,0.0810810810810811,0.5,0.5,0.878378378378378,0.983333333333333,0.0166666666666667,0.0236486486486487,0.714285714285714,0.285714285714286,0.00563063063063063,0.2,0.8,0.0112612612612613,0.8,0.2,13
CLAYTON-:-JONESBORO 3,686,437,149,586,201,39,110,149,397,375,22,397,36,5,2,7,9,2,0,2,43,16,15,31,0.745733788395904,0.254266211604096,0.254266211604096,0.261744966442953,0.738255033557047,0.677474402730375,0.944584382871537,0.0554156171284635,0.0119453924914676,0.714285714285714,0.285714285714286,0.00341296928327645,1,0,0.052901023890785,0.516129032258065,0.483870967741936,13
CLAYTON-:-JONESBORO 4,1172,994,86,1080,134,36,64,100,937,927,10,937,51,17,2,19,26,5,3,8,24,9,7,16,0.92037037037037,0.0796296296296296,0.0925925925925926,0.36,0.64,0.867592592592593,0.989327641408751,0.0106723585912487,0.0175925925925926,0.894736842105263,0.105263157894737,0.00740740740740741,0.625,0.375,0.0148148148148148,0.5625,0.4375,13
CLAYTON-:-JONESBORO 5,1224,964,138,1102,199,64,101,165,880,865,15,880,84,18,8,26,28,6,6,12,33,11,8,19,0.874773139745917,0.125226860254083,0.1497277676951,0.387878787878788,0.612121212121212,0.798548094373866,0.982954545454545,0.0170454545454545,0.0235934664246824,0.692307692307692,0.307692307692308,0.0108892921960073,0.5,0.5,0.0172413793103448,0.578947368421053,0.421052631578947,13
CLAYTON-:-JONESBORO 6,1984,1248,498,1746,704,230,384,614,951,931,20,951,89,29,23,52,147,28,29,57,93,30,42,72,0.714776632302406,0.285223367697595,0.351660939289805,0.374592833876222,0.625407166123778,0.5446735395189,0.978969505783386,0.0210304942166141,0.0297823596792669,0.557692307692308,0.442307692307692,0.0326460481099656,0.491228070175439,0.508771929824561,0.0412371134020619,0.416666666666667,0.583333333333333,13
CLAYTON-:-JONESBORO 7,1894,1537,180,1717,217,68,118,186,1421,1397,24,1421,119,33,17,50,89,15,14,29,48,24,7,31,0.895165987186954,0.104834012813046,0.108328479906814,0.365591397849462,0.634408602150538,0.827606290040769,0.98311048557354,0.0168895144264602,0.029120559114735,0.66,0.34,0.0168899242865463,0.517241379310345,0.482758620689655,0.0180547466511357,0.774193548387097,0.225806451612903,13
CLAYTON-:-JONESBORO 8,1696,1510,46,1556,73,23,16,39,1464,1448,16,1464,117,29,7,36,7,1,0,1,35,9,7,16,0.970437017994859,0.0295629820051414,0.0250642673521851,0.58974358974359,0.41025641025641,0.940874035989717,0.989071038251366,0.0109289617486339,0.0231362467866324,0.805555555555556,0.194444444444444,0.0006426735218509,1,0,0.0102827763496144,0.5625,0.4375,13
CLAYTON-:-JONESBORO 9,713,544,58,602,99,26,42,68,490,484,6,490,98,25,0,25,6,1,3,4,20,8,7,15,0.903654485049834,0.0963455149501661,0.112956810631229,0.382352941176471,0.617647058823529,0.813953488372093,0.987755102040816,0.0122448979591837,0.0415282392026578,1,0,0.00664451827242525,0.25,0.75,0.0249169435215947,0.533333333333333,0.466666666666667,13
CLAYTON-:-LAKE CITY,1719,1444,98,1542,140,34,56,90,1375,1358,17,1375,81,25,8,33,89,14,15,29,34,13,2,15,0.936446173800259,0.0635538261997406,0.0583657587548638,0.377777777777778,0.622222222222222,0.891699092088197,0.987636363636364,0.0123636363636364,0.0214007782101167,0.757575757575758,0.242424242424242,0.0188067444876783,0.482758620689655,0.517241379310345,0.00972762645914397,0.866666666666667,0.133333333333333,5
CLAYTON-:-LOVEJOY 1,2717,2345,152,2497,217,66,85,151,2256,2212,44,2256,131,30,4,34,45,15,5,20,68,22,14,36,0.939126952342811,0.0608730476571886,0.0604725670804966,0.437086092715232,0.562913907284768,0.903484181017221,0.980496453900709,0.0195035460992908,0.013616339607529,0.882352941176471,0.117647058823529,0.00800961153384061,0.75,0.25,0.0144173007609131,0.611111111111111,0.388888888888889,13
CLAYTON-:-LOVEJOY 2,1951,1705,112,1817,150,42,62,104,1640,1610,30,1640,110,32,8,40,8,3,0,3,43,18,12,30,0.938359933957072,0.0616400660429279,0.0572372041827188,0.403846153846154,0.596153846153846,0.902586681342873,0.981707317073171,0.0182926829268293,0.0220143093010457,0.8,0.2,0.00165107319757843,1,0,0.0165107319757843,0.6,0.4,13
CLAYTON-:-LOVEJOY 3,1187,1039,91,1130,110,24,63,87,1011,991,20,1011,38,14,2,16,4,1,1,2,24,9,5,14,0.919469026548673,0.0805309734513274,0.0769911504424779,0.275862068965517,0.724137931034483,0.894690265486726,0.980217606330366,0.019782393669634,0.0141592920353982,0.875,0.125,0.00176991150442478,0.5,0.5,0.0123893805309735,0.642857142857143,0.357142857142857,13
CLAYTON-:-LOVEJOY 4,1714,1517,89,1606,112,37,48,85,1474,1452,22,1474,82,14,8,22,6,1,0,1,40,13,11,24,0.944582814445828,0.0554171855541719,0.0529265255292653,0.435294117647059,0.564705882352941,0.917808219178082,0.985074626865672,0.0149253731343284,0.0136986301369863,0.636363636363636,0.363636363636364,0.00062266500622665,1,0,0.0149439601494396,0.541666666666667,0.458333333333333,13
CLAYTON-:-LOVEJOY 5,1873,1629,83,1712,124,38,46,84,1570,1543,27,1570,139,33,5,38,6,2,1,3,34,13,4,17,0.951518691588785,0.048481308411215,0.0490654205607477,0.452380952380952,0.547619047619048,0.917056074766355,0.982802547770701,0.0171974522292994,0.022196261682243,0.868421052631579,0.131578947368421,0.00175233644859813,0.666666666666667,0.333333333333333,0.00992990654205607,0.764705882352941,0.235294117647059,13
CLAYTON-:-LOVEJOY 6,2317,2140,89,2229,102,36,47,83,2062,2047,15,2062,92,34,12,46,9,2,2,4,52,21,13,34,0.960071781067743,0.0399282189322566,0.0372364288918798,0.433734939759036,0.566265060240964,0.925078510542844,0.992725509214355,0.007274490785645,0.0206370569762225,0.739130434782609,0.260869565217391,0.00179452669358457,0.5,0.5,0.0152534768954688,0.617647058823529,0.382352941176471,13
CLAYTON-:-LOVEJOY 7,2037,1702,128,1830,264,73,90,163,1600,1583,17,1600,116,29,10,39,11,3,4,7,46,14,7,21,0.930054644808743,0.0699453551912568,0.0890710382513661,0.447852760736196,0.552147239263804,0.87431693989071,0.989375,0.010625,0.0213114754098361,0.743589743589744,0.256410256410256,0.00382513661202186,0.428571428571429,0.571428571428571,0.0114754098360656,0.666666666666667,0.333333333333333,13
CLAYTON-:-LOVEJOY 8,975,892,32,924,35,10,14,24,870,855,15,870,45,18,3,21,13,6,0,6,12,3,0,3,0.965367965367965,0.0346320346320346,0.025974025974026,0.416666666666667,0.583333333333333,0.941558441558442,0.982758620689655,0.0172413793103448,0.0227272727272727,0.857142857142857,0.142857142857143,0.00649350649350649,1,0,0.00324675324675325,1,0,13
CLAYTON-:-MORROW 1,1845,1584,91,1675,142,41,62,103,1519,1501,18,1519,133,31,5,36,23,1,2,3,28,10,4,14,0.945671641791045,0.0543283582089552,0.0614925373134328,0.398058252427184,0.601941747572816,0.906865671641791,0.988150098749177,0.0118499012508229,0.0214925373134328,0.861111111111111,0.138888888888889,0.0017910447761194,0.333333333333333,0.666666666666667,0.00835820895522388,0.714285714285714,0.285714285714286,5
CLAYTON-:-MORROW 10,1452,1223,126,1349,168,44,91,135,1156,1137,19,1156,69,20,4,24,14,4,2,6,45,18,10,28,0.906597479614529,0.0934025203854707,0.100074128984433,0.325925925925926,0.674074074074074,0.856931060044477,0.983564013840831,0.0164359861591696,0.0177909562638992,0.833333333333333,0.166666666666667,0.0044477390659748,0.666666666666667,0.333333333333333,0.0207561156412157,0.642857142857143,0.357142857142857,13
CLAYTON-:-MORROW 11,1156,936,77,1013,64,21,27,48,901,881,20,901,60,12,3,15,112,15,22,37,19,7,5,12,0.923988153998026,0.0760118460019743,0.0473840078973347,0.4375,0.5625,0.889437314906219,0.97780244173141,0.0221975582685905,0.0148075024679171,0.8,0.2,0.0365251727541955,0.405405405405405,0.594594594594595,0.0118460019743337,0.583333333333333,0.416666666666667,5
CLAYTON-:-MORROW 2,1262,737,209,946,216,85,100,185,571,551,20,571,110,34,7,41,314,54,66,120,51,13,16,29,0.779069767441861,0.22093023255814,0.195560253699789,0.45945945945946,0.540540540540541,0.603594080338266,0.964973730297723,0.0350262697022767,0.0433403805496829,0.829268292682927,0.170731707317073,0.126849894291755,0.45,0.55,0.0306553911205074,0.448275862068966,0.551724137931035,5
