ID,TOTAL,TOTAL_DEM,TOTAL_REP,TOTAL_REG,WHITE,WHITE_DEM,WHITE_REP,WHITE_REG,BLACK,BLACK_DEM,BLACK_REP,BLACK_REG,HISPANIC,HISPANIC_DEM,HISPANIC_REP,HISPANIC_REG,ASIAN,ASIAN_DEM,ASIAN_REP,ASIAN_REG,OTHER,OTHER_DEM,OTHER_REP,OTHER_REG,TOTAL_DEM_PER,TOTAL_REP_PER,WHITE_PER,WHITE_DEM_PER,WHITE_REP_PER,BLACK_PER,BLACK_DEM_PER,BLACK_REP_PER,HISPANIC_PER,HISPANIC_DEM_PER,HISPANIC_REP_PER,ASIAN_PER,ASIAN_DEM_PER,ASIAN_REP_PER,OTHER_PER,OTHER_DEM_PER,OTHER_REP_PER,DISTRICT
APPLING-:-1B,1003,95,760,855,850,43,676,719,59,45,14,59,14,2,8,10,2,0,2,2,78,5,60,65,0.094715852442672,0.757726819541376,0.847457627118644,0.0505882352941177,0.795294117647059,0.0588235294117647,0.76271186440678,0.23728813559322,0.0139581256231306,0.142857142857143,0.571428571428571,0.00199401794616152,0,1,0.0777666999002991,0.0641025641025641,0.769230769230769,1
APPLING-:-1C,742,73,549,622,621,26,495,521,50,42,8,50,21,1,8,9,1,0,0,0,49,4,38,42,0.0983827493261456,0.73989218328841,0.836927223719677,0.0418679549114332,0.797101449275362,0.0673854447439353,0.84,0.16,0.0283018867924528,0.0476190476190476,0.380952380952381,0.00134770889487871,0,0,0.0660377358490566,0.0816326530612245,0.775510204081633,1
APPLING-:-2,1452,734,538,1272,602,60,402,462,734,654,80,734,52,10,12,22,2,0,2,2,62,10,42,52,0.505509641873278,0.370523415977961,0.414600550964187,0.0996677740863787,0.667774086378738,0.505509641873278,0.891008174386921,0.108991825613079,0.0358126721763085,0.192307692307692,0.230769230769231,0.00137741046831956,0,1,0.0426997245179063,0.161290322580645,0.67741935483871,1
APPLING-:-3A1,607,19,506,525,546,15,457,472,3,3,0,3,11,0,10,10,0,0,0,0,47,1,39,40,0.0313014827018122,0.833607907742998,0.899505766062603,0.0274725274725275,0.836996336996337,0.00494233937397035,1,0,0.0181219110378913,0,0.909090909090909,0,0,0,0.0774299835255354,0.0212765957446809,0.829787234042553,1
APPLING-:-3C,1142,194,785,979,833,42,662,704,175,145,30,175,35,3,12,15,5,2,3,5,94,2,78,80,0.169877408056042,0.68739054290718,0.729422066549913,0.0504201680672269,0.794717887154862,0.153239929947461,0.828571428571429,0.171428571428571,0.0306479859894921,0.0857142857142857,0.342857142857143,0.00437828371278459,0.4,0.6,0.0823117338003503,0.0212765957446809,0.829787234042553,1
APPLING-:-4B,705,22,578,600,621,17,513,530,5,5,0,5,11,0,7,7,1,0,1,1,67,0,57,57,0.0312056737588652,0.819858156028369,0.880851063829787,0.0273752012882448,0.826086956521739,0.00709219858156028,1,0,0.0156028368794326,0,0.636363636363636,0.00141843971631206,0,1,0.0950354609929078,0,0.850746268656716,1
APPLING-:-4D,1051,86,834,920,869,31,743,774,55,46,9,55,28,5,6,11,15,1,4,5,84,3,72,75,0.0818268315889629,0.793529971455756,0.826831588962892,0.0356731875719218,0.855005753739931,0.0523311132254995,0.836363636363636,0.163636363636364,0.0266412940057089,0.178571428571429,0.214285714285714,0.0142721217887726,0.0666666666666667,0.266666666666667,0.0799238820171266,0.0357142857142857,0.857142857142857,1
APPLING-:-5A,827,98,564,662,653,33,494,527,61,56,5,61,39,6,12,18,4,0,3,3,70,3,50,53,0.118500604594921,0.681983071342201,0.789600967351874,0.0505359877488515,0.756508422664625,0.0737605804111245,0.918032786885246,0.0819672131147541,0.0471584038694075,0.153846153846154,0.307692307692308,0.00483675937122128,0,0.75,0.0846432889963724,0.0428571428571429,0.714285714285714,1
APPLING-:-5B,684,59,494,553,557,29,424,453,24,21,3,24,33,4,12,16,5,0,4,4,65,5,51,56,0.0862573099415205,0.722222222222222,0.814327485380117,0.052064631956912,0.761220825852783,0.0350877192982456,0.875,0.125,0.0482456140350877,0.121212121212121,0.363636363636364,0.00730994152046784,0,0.8,0.0950292397660819,0.0769230769230769,0.784615384615385,1
ATKINSON-:-AXSON,485,54,323,377,376,32,260,292,12,10,2,12,36,8,8,16,4,0,4,4,57,4,49,53,0.111340206185567,0.665979381443299,0.775257731958763,0.0851063829787234,0.691489361702128,0.0247422680412371,0.833333333333333,0.166666666666667,0.0742268041237113,0.222222222222222,0.222222222222222,0.00824742268041237,0,1,0.117525773195876,0.0701754385964912,0.859649122807018,8
ATKINSON-:-PEARSON CITY,420,218,119,337,157,31,84,115,193,180,13,193,50,7,7,14,0,0,0,0,20,0,15,15,0.519047619047619,0.283333333333333,0.373809523809524,0.197452229299363,0.535031847133758,0.45952380952381,0.932642487046632,0.0673575129533679,0.119047619047619,0.14,0.14,0,0,0,0.0476190476190476,0,0.75,8
ATKINSON-:-PEARSON COUNTY,1248,212,728,940,996,124,656,780,63,60,3,63,105,18,20,38,6,2,2,4,78,8,47,55,0.169871794871795,0.583333333333333,0.798076923076923,0.124497991967871,0.65863453815261,0.0504807692307692,0.952380952380952,0.0476190476190476,0.0841346153846154,0.171428571428571,0.19047619047619,0.00480769230769231,0.333333333333333,0.333333333333333,0.0625,0.102564102564103,0.602564102564103,8
ATKINSON-:-WILLACOOCHEE,785,269,382,651,408,44,290,334,221,200,21,221,80,17,15,32,0,0,0,0,76,8,56,64,0.342675159235669,0.486624203821656,0.519745222929936,0.107843137254902,0.71078431372549,0.281528662420382,0.904977375565611,0.0950226244343891,0.101910828025478,0.2125,0.1875,0,0,0,0.0968152866242038,0.105263157894737,0.736842105263158,8
BACON-:-DOUGLAS,4762,567,3434,4001,3722,162,2940,3102,427,363,64,427,132,15,64,79,21,0,18,18,460,27,348,375,0.119067618647627,0.72112557748845,0.781604367912642,0.0435249865663622,0.789897904352499,0.0896682066358673,0.850117096018735,0.149882903981265,0.0277194456110878,0.113636363636364,0.484848484848485,0.00440991180176397,0,0.857142857142857,0.0965980680386392,0.058695652173913,0.756521739130435,1
BAKER-:-ANNA,234,198,25,223,103,74,19,93,108,105,3,108,6,4,1,5,1,0,1,1,16,15,1,16,0.846153846153846,0.106837606837607,0.44017094017094,0.718446601941748,0.184466019417476,0.461538461538462,0.972222222222222,0.0277777777777778,0.0256410256410256,0.666666666666667,0.166666666666667,0.00427350427350427,0,1,0.0683760683760684,0.9375,0.0625,2
BAKER-:-ELMODEL,313,242,38,280,176,114,34,148,116,113,3,116,4,3,0,3,1,1,0,1,16,11,1,12,0.773162939297125,0.121405750798722,0.562300319488818,0.647727272727273,0.193181818181818,0.370607028753994,0.974137931034483,0.0258620689655172,0.012779552715655,0.75,0,0.00319488817891374,1,0,0.0511182108626198,0.6875,0.0625,2
BAKER-:-HOGGARDS MILL,134,107,20,127,48,30,16,46,66,64,2,66,2,0,0,0,1,1,0,1,17,12,2,14,0.798507462686567,0.149253731343284,0.358208955223881,0.625,0.333333333333333,0.492537313432836,0.96969696969697,0.0303030303030303,0.0149253731343284,0,0,0.00746268656716418,1,0,0.126865671641791,0.705882352941177,0.117647058823529,2
BAKER-:-MILFORD,120,89,16,105,80,51,14,65,31,31,0,31,3,2,1,3,0,0,0,0,6,5,1,6,0.741666666666667,0.133333333333333,0.666666666666667,0.6375,0.175,0.258333333333333,1,0,0.025,0.666666666666667,0.333333333333333,0,0,0,0.05,0.833333333333333,0.166666666666667,2
BAKER-:-NEWTON,298,260,15,275,145,116,12,128,131,131,0,131,7,2,1,3,3,2,0,2,12,9,2,11,0.87248322147651,0.0503355704697987,0.486577181208054,0.8,0.0827586206896552,0.439597315436242,1,0,0.023489932885906,0.285714285714286,0.142857142857143,0.0100671140939597,0.666666666666667,0,0.0402684563758389,0.75,0.166666666666667,2
BALDWIN-:-CITY HALL ANNEX,461,303,85,388,166,38,69,107,266,262,4,266,3,1,0,1,3,0,1,1,23,2,11,13,0.657266811279826,0.184381778741866,0.360086767895879,0.228915662650602,0.41566265060241,0.577006507592191,0.984962406015038,0.0150375939849624,0.00650759219088937,0.333333333333333,0,0.00650759219088937,0,0.333333333333333,0.0498915401301518,0.0869565217391304,0.478260869565217,8
BALDWIN-:-COOPERS,1176,307,608,915,833,71,532,603,239,223,16,239,14,4,3,7,2,1,1,2,88,8,56,64,0.261054421768707,0.517006802721089,0.708333333333333,0.085234093637455,0.638655462184874,0.203231292517007,0.933054393305439,0.0669456066945607,0.0119047619047619,0.285714285714286,0.214285714285714,0.00170068027210884,0.5,0.5,0.0748299319727891,0.0909090909090909,0.636363636363636,8
BALDWIN-:-COURTHOUSE,266,107,65,172,163,29,53,82,78,75,3,78,8,1,1,2,1,0,1,1,16,2,7,9,0.402255639097744,0.244360902255639,0.612781954887218,0.177914110429448,0.325153374233129,0.293233082706767,0.961538461538462,0.0384615384615385,0.0300751879699248,0.125,0.125,0.0037593984962406,0,1,0.0601503759398496,0.125,0.4375,8
BALDWIN-:-EAST BALDWIN,2808,1132,1244,2376,1623,165,1082,1247,971,944,27,971,16,1,6,7,10,0,4,4,188,22,125,147,0.403133903133903,0.443019943019943,0.577991452991453,0.101663585951941,0.666666666666667,0.345797720797721,0.972193614830072,0.0278063851699279,0.0056980056980057,0.0625,0.375,0.00356125356125356,0,0.4,0.066951566951567,0.117021276595745,0.664893617021277,8
BALDWIN-:-EAST HARDWICK,603,476,70,546,121,19,58,77,459,455,4,459,9,2,2,4,2,0,0,0,12,0,6,6,0.7893864013267,0.116086235489221,0.200663349917081,0.15702479338843,0.479338842975207,0.761194029850746,0.991285403050109,0.00871459694989107,0.0149253731343284,0.222222222222222,0.222222222222222,0.0033167495854063,0,0,0.0199004975124378,0,0.5,8
BALDWIN-:-EAST MILLEDGEVILLE,655,464,99,563,214,57,83,140,406,399,7,406,4,0,0,0,2,1,0,1,29,7,9,16,0.708396946564886,0.151145038167939,0.326717557251908,0.266355140186916,0.38785046728972,0.619847328244275,0.982758620689655,0.0172413793103448,0.00610687022900763,0,0,0.00305343511450382,0.5,0,0.0442748091603053,0.241379310344828,0.310344827586207,8
BALDWIN-:-MERIWETHER,2427,770,1252,2022,1630,200,1101,1301,538,520,18,538,63,10,26,36,27,4,12,16,169,36,95,131,0.317264112072518,0.515863205603626,0.671611042439225,0.122699386503067,0.675460122699387,0.221672847136382,0.966542750929368,0.033457249070632,0.0259579728059333,0.158730158730159,0.412698412698413,0.0111248454882571,0.148148148148148,0.444444444444444,0.0696332921302019,0.21301775147929,0.562130177514793,8
BALDWIN-:-NORTH BALDWIN,2830,645,1684,2329,2061,180,1493,1673,441,419,22,441,50,3,27,30,66,8,17,25,212,35,125,160,0.22791519434629,0.595053003533569,0.728268551236749,0.0873362445414847,0.724405628335759,0.15583038869258,0.950113378684807,0.0498866213151927,0.0176678445229682,0.06,0.54,0.023321554770318,0.121212121212121,0.257575757575758,0.0749116607773852,0.165094339622642,0.589622641509434,8
BALDWIN-:-NORTH MILLEDGEVILLE,1649,738,666,1404,916,166,563,729,564,538,26,564,43,9,14,23,25,7,4,11,101,18,59,77,0.447543966040024,0.4038811400849,0.555488174651304,0.181222707423581,0.614628820960699,0.342025469981807,0.953900709219858,0.0460992907801418,0.0260764099454215,0.209302325581395,0.325581395348837,0.0151607034566404,0.28,0.16,0.0612492419648272,0.178217821782178,0.584158415841584,8
BALDWIN-:-SCOTTSBORO,702,248,294,542,412,33,248,281,221,209,12,221,8,1,1,2,6,0,1,1,55,5,32,37,0.353276353276353,0.418803418803419,0.586894586894587,0.0800970873786408,0.601941747572816,0.314814814814815,0.945701357466063,0.0542986425339367,0.0113960113960114,0.125,0.125,0.00854700854700855,0,0.166666666666667,0.0783475783475783,0.0909090909090909,0.581818181818182,8
BALDWIN-:-SOUTH MILLEDGEVILLE,719,504,115,619,227,57,92,149,440,435,5,440,14,5,3,8,9,4,2,6,29,3,13,16,0.700973574408901,0.159944367176634,0.315716272600835,0.251101321585903,0.405286343612335,0.611961057023644,0.988636363636364,0.0113636363636364,0.019471488178025,0.357142857142857,0.214285714285714,0.0125173852573018,0.444444444444444,0.222222222222222,0.0403337969401947,0.103448275862069,0.448275862068966,8
BALDWIN-:-WEST BALDWIN,1359,552,554,1106,793,90,482,572,453,441,12,453,21,9,7,16,9,4,4,8,83,8,49,57,0.406181015452539,0.407652685798381,0.583517292126564,0.113493064312736,0.6078184110971,0.333333333333333,0.973509933774834,0.0264900662251656,0.0154525386313466,0.428571428571429,0.333333333333333,0.00662251655629139,0.444444444444444,0.444444444444444,0.061074319352465,0.0963855421686747,0.590361445783133,8
BALDWIN-:-WEST HARDWICK,1758,1334,273,1607,410,68,224,292,1274,1254,20,1274,18,4,5,9,4,1,1,2,52,7,23,30,0.758816837315131,0.155290102389079,0.233219567690557,0.165853658536585,0.546341463414634,0.724687144482366,0.984301412872842,0.0156985871271586,0.0102389078498294,0.222222222222222,0.277777777777778,0.00227531285551763,0.25,0.25,0.0295790671217292,0.134615384615385,0.442307692307692,8
BALDWIN-:-WEST THOMAS,1266,848,245,1093,429,103,203,306,735,721,14,735,26,8,4,12,10,0,1,1,66,16,23,39,0.669826224328594,0.193522906793049,0.338862559241706,0.24009324009324,0.473193473193473,0.580568720379147,0.980952380952381,0.0190476190476191,0.0205371248025276,0.307692307692308,0.153846153846154,0.00789889415481833,0,0.1,0.0521327014218009,0.242424242424242,0.348484848484849,8
BANKS-:-ANDERSON,1315,82,843,925,1114,51,739,790,14,13,1,14,46,8,11,19,13,0,6,6,128,10,86,96,0.0623574144486692,0.64106463878327,0.847148288973384,0.0457809694793537,0.663375224416517,0.0106463878326996,0.928571428571429,0.0714285714285714,0.0349809885931559,0.173913043478261,0.239130434782609,0.00988593155893536,0,0.461538461538462,0.0973384030418251,0.078125,0.671875,9
BANKS-:-BALDWIN,714,52,475,527,617,46,425,471,5,3,2,5,31,0,7,7,4,1,1,2,57,2,40,42,0.0728291316526611,0.665266106442577,0.864145658263305,0.0745542949756888,0.688816855753647,0.00700280112044818,0.6,0.4,0.0434173669467787,0,0.225806451612903,0.00560224089635854,0.25,0.25,0.0798319327731092,0.0350877192982456,0.701754385964912,9
BANKS-:-BERLIN,655,49,406,455,549,27,354,381,17,14,3,17,13,3,5,8,12,1,2,3,64,4,42,46,0.0748091603053435,0.619847328244275,0.838167938931298,0.0491803278688525,0.644808743169399,0.0259541984732824,0.823529411764706,0.176470588235294,0.0198473282442748,0.230769230769231,0.384615384615385,0.0183206106870229,0.0833333333333333,0.166666666666667,0.0977099236641221,0.0625,0.65625,9
BANKS-:-BUSHVILLE,540,34,364,398,456,17,323,340,7,6,1,7,32,7,13,20,4,0,2,2,41,4,25,29,0.062962962962963,0.674074074074074,0.844444444444444,0.037280701754386,0.708333333333333,0.012962962962963,0.857142857142857,0.142857142857143,0.0592592592592593,0.21875,0.40625,0.00740740740740741,0,0.5,0.0759259259259259,0.0975609756097561,0.609756097560976,9
BANKS-:-COLUMBIA,303,18,215,233,276,17,196,213,0,0,0,0,7,0,0,0,2,0,2,2,18,1,17,18,0.0594059405940594,0.70957095709571,0.910891089108911,0.0615942028985507,0.710144927536232,0,0,0,0.0231023102310231,0,0,0.0066006600660066,0,1,0.0594059405940594,0.0555555555555556,0.944444444444444,9
BANKS-:-DAVIDS,1443,99,879,978,1191,49,762,811,39,37,2,39,47,1,25,26,22,4,2,6,144,8,88,96,0.0686070686070686,0.609147609147609,0.825363825363825,0.0411418975650714,0.639798488664988,0.027027027027027,0.948717948717949,0.0512820512820513,0.0325710325710326,0.0212765957446809,0.531914893617021,0.0152460152460152,0.181818181818182,0.0909090909090909,0.0997920997920998,0.0555555555555556,0.611111111111111,9
BANKS-:-GOLDEN HILL,642,45,396,441,565,33,361,394,6,4,2,6,27,6,4,10,2,0,2,2,42,2,27,29,0.0700934579439252,0.616822429906542,0.88006230529595,0.0584070796460177,0.638938053097345,0.00934579439252336,0.666666666666667,0.333333333333333,0.0420560747663551,0.222222222222222,0.148148148148148,0.00311526479750779,0,1,0.0654205607476635,0.0476190476190476,0.642857142857143,9
BANKS-:-GROVE RIVER,422,17,294,311,363,9,265,274,2,2,0,2,19,5,3,8,2,1,1,2,36,0,25,25,0.0402843601895735,0.696682464454976,0.860189573459716,0.0247933884297521,0.730027548209366,0.004739336492891,1,0,0.0450236966824645,0.263157894736842,0.157894736842105,0.004739336492891,0.5,0.5,0.0853080568720379,0,0.694444444444444,9
BANKS-:-HOLLINGSWORTH,497,32,335,367,446,25,312,337,2,2,0,2,9,3,2,5,3,0,2,2,37,2,19,21,0.0643863179074447,0.674044265593561,0.89738430583501,0.0560538116591928,0.699551569506727,0.00402414486921529,1,0,0.0181086519114688,0.333333333333333,0.222222222222222,0.00603621730382294,0,0.666666666666667,0.0744466800804829,0.0540540540540541,0.513513513513514,9
BANKS-:-HOMER,1189,67,785,852,1056,44,737,781,13,13,0,13,42,4,9,13,12,2,4,6,66,4,35,39,0.056349873843566,0.660218671152229,0.888141295206056,0.0416666666666667,0.697916666666667,0.0109335576114382,1,0,0.0353238015138772,0.0952380952380952,0.214285714285714,0.0100925147182506,0.166666666666667,0.333333333333333,0.0555088309503785,0.0606060606060606,0.53030303030303,9
BANKS-:-POPLAR SPRINGS,1320,85,834,919,1152,46,757,803,36,30,6,36,57,7,16,23,4,0,3,3,71,2,52,54,0.0643939393939394,0.631818181818182,0.872727272727273,0.0399305555555556,0.657118055555556,0.0272727272727273,0.833333333333333,0.166666666666667,0.0431818181818182,0.12280701754386,0.280701754385965,0.00303030303030303,0,0.75,0.0537878787878788,0.028169014084507,0.732394366197183,9
BANKS-:-WASHINGTON,586,41,391,432,507,30,358,388,7,6,1,7,11,0,5,5,19,0,3,3,42,5,24,29,0.0699658703071672,0.667235494880546,0.86518771331058,0.0591715976331361,0.706114398422091,0.0119453924914676,0.857142857142857,0.142857142857143,0.0187713310580205,0,0.454545454545455,0.0324232081911263,0,0.157894736842105,0.0716723549488055,0.119047619047619,0.571428571428571,9
BANKS-:-WILMONTS,506,29,351,380,424,22,301,323,5,4,1,5,22,1,13,14,9,0,3,3,46,2,33,35,0.0573122529644269,0.693675889328063,0.837944664031621,0.0518867924528302,0.709905660377359,0.00988142292490119,0.8,0.2,0.0434782608695652,0.0454545454545455,0.590909090909091,0.0177865612648221,0,0.333333333333333,0.0909090909090909,0.0434782608695652,0.717391304347826,9
BARROW-:-1,2627,435,1257,1692,1904,163,1103,1266,211,202,9,211,231,35,36,71,61,8,13,21,220,27,96,123,0.165588123334602,0.478492577084126,0.724781119147316,0.085609243697479,0.579306722689076,0.0803197563760944,0.957345971563981,0.042654028436019,0.0879330034259612,0.151515151515152,0.155844155844156,0.0232204035020936,0.131147540983607,0.213114754098361,0.0837457175485345,0.122727272727273,0.436363636363636,10
BARROW-:-13,8290,2298,3156,5454,5120,554,2676,3230,1601,1524,77,1601,774,110,106,216,151,23,26,49,644,87,271,358,0.277201447527141,0.380699638118215,0.617611580217129,0.108203125,0.52265625,0.193124246079614,0.951905059337914,0.0480949406620862,0.0933655006031363,0.142118863049096,0.136950904392765,0.0182147165259349,0.152317880794702,0.172185430463576,0.0776839565741858,0.135093167701863,0.420807453416149,10
BARROW-:-16,6617,1804,2428,4232,3892,437,1985,2422,1224,1161,63,1224,795,124,124,248,122,15,28,43,584,67,228,295,0.272631101707723,0.366933655735227,0.588181955568989,0.112281603288798,0.510020554984584,0.18497808674626,0.948529411764706,0.0514705882352941,0.12014508085235,0.155974842767296,0.155974842767296,0.0184373583194801,0.122950819672131,0.229508196721311,0.0882575185129213,0.11472602739726,0.39041095890411,10
BARROW-:-2,7460,1315,3756,5071,5152,454,3109,3563,652,620,32,652,613,110,137,247,292,33,75,108,751,98,403,501,0.17627345844504,0.503485254691689,0.690616621983914,0.0881211180124224,0.603454968944099,0.0873994638069705,0.950920245398773,0.049079754601227,0.082171581769437,0.179445350734095,0.223491027732463,0.039142091152815,0.113013698630137,0.256849315068493,0.100670241286863,0.130492676431425,0.536617842876165,10
BARROW-:-3,5091,1081,2071,3152,3240,316,1722,2038,577,557,20,577,598,107,92,199,165,24,24,48,511,77,213,290,0.212335494009036,0.4067963072088,0.636417206835592,0.0975308641975309,0.531481481481481,0.11333726183461,0.965337954939341,0.0346620450606586,0.117462188175211,0.178929765886288,0.153846153846154,0.0324101355332941,0.145454545454545,0.145454545454545,0.100373207621292,0.150684931506849,0.416829745596869,10
BARROW-:-4,2615,419,1229,1648,1873,165,1050,1215,199,186,13,199,254,36,50,86,47,6,6,12,242,26,110,136,0.160229445506692,0.469980879541109,0.716252390057361,0.0880939668980246,0.560597971169247,0.0760994263862333,0.934673366834171,0.0653266331658292,0.097131931166348,0.141732283464567,0.196850393700787,0.0179732313575526,0.127659574468085,0.127659574468085,0.0925430210325048,0.107438016528926,0.454545454545455,10
BARROW-:-5,7496,1593,3584,5177,5310,518,3103,3621,953,897,56,953,508,92,84,176,115,20,23,43,610,66,318,384,0.212513340448239,0.47812166488794,0.70837780149413,0.0975517890772128,0.58436911487759,0.12713447171825,0.941238195173137,0.0587618048268625,0.067769477054429,0.181102362204724,0.165354330708661,0.01534151547492,0.173913043478261,0.2,0.0813767342582711,0.108196721311475,0.521311475409836,10
BARROW-:-8,5872,999,3037,4036,4338,384,2611,2995,529,491,38,529,425,61,105,166,78,8,20,28,502,55,263,318,0.170129427792916,0.517200272479564,0.738760217983651,0.0885200553250346,0.601890272014753,0.0900885558583106,0.928166351606805,0.0718336483931947,0.0723773841961853,0.143529411764706,0.247058823529412,0.013283378746594,0.102564102564103,0.256410256410256,0.0854904632152589,0.109561752988048,0.52390438247012,10
BARTOW-:-ADAIRSVILLE,5648,850,2830,3680,4459,377,2473,2850,403,378,25,403,265,44,67,111,67,2,23,25,454,49,242,291,0.150495750708215,0.501062322946176,0.789483002832861,0.0845481049562682,0.554608656649473,0.0713526912181303,0.937965260545906,0.0620347394540943,0.0469192634560907,0.166037735849057,0.252830188679245,0.0118626062322946,0.0298507462686567,0.343283582089552,0.0803824362606232,0.107929515418502,0.533039647577093,11
BARTOW-:-ALLATOONA,2893,524,1274,1798,2153,263,1094,1357,190,178,12,190,257,49,35,84,20,1,5,6,273,33,128,161,0.181126857932942,0.44037331489803,0.744210162461113,0.122155132373432,0.508128193218765,0.0656757690978223,0.936842105263158,0.0631578947368421,0.0888351192533702,0.190661478599222,0.136186770428016,0.00691323885240235,0.05,0.25,0.0943657103352921,0.120879120879121,0.468864468864469,11
BARTOW-:-CARTERSVILLE EAST,4833,1141,2374,3515,3425,409,2033,2442,640,591,49,640,303,70,50,120,51,10,18,28,414,61,224,285,0.236085247258432,0.491206290088972,0.708669563418167,0.119416058394161,0.593576642335767,0.132422925719015,0.9234375,0.0765625,0.0626939788950962,0.231023102310231,0.165016501650165,0.010552451893234,0.196078431372549,0.352941176470588,0.0856610800744879,0.147342995169082,0.541062801932367,11
BARTOW-:-CARTERSVILLE WEST,6187,1300,3285,4585,4520,461,2876,3337,750,695,55,750,331,58,65,123,73,12,22,34,513,74,267,341,0.210117989332471,0.530951996120899,0.730564085986746,0.101991150442478,0.636283185840708,0.12122191692258,0.926666666666667,0.0733333333333333,0.0534992726684985,0.175226586102719,0.196374622356495,0.0117989332471311,0.164383561643836,0.301369863013699,0.0829157911750445,0.144249512670565,0.52046783625731,11
BARTOW-:-CASSVILLE,3187,652,1454,2106,2289,241,1247,1488,351,328,23,351,247,50,34,84,21,5,9,14,279,28,141,169,0.204581110762473,0.456228427988704,0.718230310636963,0.105286151157711,0.544779379641765,0.110134923125196,0.934472934472934,0.0655270655270655,0.0775023533103232,0.202429149797571,0.137651821862348,0.00658926890492626,0.238095238095238,0.428571428571429,0.0875431440225918,0.100358422939068,0.505376344086022,11
BARTOW-:-CENTER,3087,406,1735,2141,2417,201,1467,1668,161,150,11,161,145,19,53,72,38,6,11,17,326,30,193,223,0.131519274376417,0.562034337544542,0.782960803368967,0.083160943318163,0.606950765411667,0.0521541950113379,0.93167701863354,0.0683229813664596,0.046971169420149,0.131034482758621,0.36551724137931,0.0123096857790735,0.157894736842105,0.289473684210526,0.105604146420473,0.0920245398773006,0.592024539877301,11
BARTOW-:-EMERSON,2346,297,1331,1628,1935,193,1158,1351,78,71,7,78,106,13,30,43,14,3,5,8,213,17,131,148,0.126598465473146,0.567348678601876,0.824808184143223,0.0997416020671835,0.598449612403101,0.0332480818414322,0.91025641025641,0.0897435897435897,0.0451832907075874,0.122641509433962,0.283018867924528,0.00596760443307758,0.214285714285714,0.357142857142857,0.0907928388746803,0.07981220657277,0.615023474178404,11
BARTOW-:-EUHARLEE,3969,572,2011,2583,3141,232,1760,1992,311,280,31,311,150,18,37,55,20,3,11,14,347,39,172,211,0.144116906021668,0.506676744771983,0.791383219954649,0.0738618274434893,0.560331104743712,0.0783572688334593,0.90032154340836,0.0996784565916399,0.0377928949357521,0.12,0.246666666666667,0.00503905265810028,0.15,0.55,0.0874275636180398,0.112391930835735,0.495677233429395,11
BARTOW-:-FOLSOM,1142,70,708,778,999,53,633,686,6,5,1,6,32,5,10,15,8,1,3,4,97,6,61,67,0.0612959719789842,0.619964973730298,0.874781085814361,0.0530530530530531,0.633633633633634,0.00525394045534151,0.833333333333333,0.166666666666667,0.0280210157618214,0.15625,0.3125,0.00700525394045534,0.125,0.375,0.084938704028021,0.0618556701030928,0.628865979381443,11
BARTOW-:-HAMILTON CROSSING,4893,746,2617,3363,3764,302,2288,2590,378,355,23,378,280,30,81,111,45,5,15,20,426,54,210,264,0.152462701818925,0.534845697935827,0.769262211322297,0.0802337938363443,0.607863974495218,0.0772532188841202,0.939153439153439,0.0608465608465608,0.0572246065808298,0.107142857142857,0.289285714285714,0.00919681177191907,0.111111111111111,0.333333333333333,0.0870631514408339,0.126760563380282,0.492957746478873,11
BARTOW-:-KINGSTON,2482,317,1367,1684,1990,120,1213,1333,169,162,7,169,85,10,18,28,12,0,7,7,226,25,122,147,0.127719580983078,0.550765511684126,0.801772763900081,0.0603015075376884,0.609547738693467,0.0680902497985496,0.958579881656805,0.0414201183431953,0.0342465753424658,0.117647058823529,0.211764705882353,0.0048348106365834,0,0.583333333333333,0.0910556003223207,0.110619469026549,0.539823008849558,11
BARTOW-:-MISSION ROAD,4364,914,2028,2942,3122,291,1777,2068,586,537,49,586,273,39,36,75,32,7,10,17,351,40,156,196,0.209440879926673,0.464711274060495,0.715398716773602,0.0932094811018578,0.569186418962204,0.134280476626948,0.916382252559727,0.083617747440273,0.0625572868927589,0.142857142857143,0.131868131868132,0.00733272227314391,0.21875,0.3125,0.0804307974335472,0.113960113960114,0.444444444444444,11
BARTOW-:-PINE LOG,1795,108,1162,1270,1590,85,1046,1131,17,10,7,17,52,2,23,25,4,0,3,3,132,11,83,94,0.0601671309192201,0.647353760445683,0.885793871866295,0.0534591194968554,0.657861635220126,0.00947075208913649,0.588235294117647,0.411764705882353,0.0289693593314763,0.0384615384615385,0.442307692307692,0.00222841225626741,0,0.75,0.0735376044568245,0.0833333333333333,0.628787878787879,11
BARTOW-:-TAYLORSVILLE,2438,148,1515,1663,2185,103,1387,1490,29,25,4,29,57,6,20,26,16,2,9,11,151,12,95,107,0.0607054963084496,0.621410992616899,0.89622641509434,0.0471395881006865,0.634782608695652,0.0118949958982773,0.862068965517241,0.137931034482759,0.0233798195242002,0.105263157894737,0.350877192982456,0.00656275635767022,0.125,0.5625,0.0619360131255127,0.0794701986754967,0.629139072847682,11
BARTOW-:-WHITE,2153,188,1327,1515,1802,119,1148,1267,49,43,6,49,78,12,29,41,8,2,3,5,216,12,141,153,0.0873200185787274,0.616349280074315,0.83697166744078,0.0660377358490566,0.637069922308546,0.0227589410125406,0.877551020408163,0.122448979591837,0.0362285183464933,0.153846153846154,0.371794871794872,0.00371574547143521,0.25,0.375,0.100325127728751,0.0555555555555556,0.652777777777778,11
